rmrecnbr,bldrecnbr,bld_descrshort,bld_descr50,floor,rmnbr,rmsqrft,rmstationcnt,deptid,rmtyp,rmsubtyp,rmtyp_descrshort,rmsubtyp_descrshort,dept_descr,falist,occlist,occdeptlist,grantdtlist,rmfnclist,fa_avail,fa_reserve,fa_na,refreshed_at,MGIS-Color
2098106,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7812,143,0,315480,850,04,Treat/Exam,TherTrtmt,MM Int Med Admin/Overhead,,,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098107,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7814,129,0,315480,850,04,Treat/Exam,TherTrtmt,MM Int Med Admin/Overhead,,,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098108,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7815,283,5,315480,830,00,Nurse Stat,Nurse Stat,MM Int Med Admin/Overhead,,ksabit-STFC; dllamira-STFA; pojarret-STFA; riddlea-STFC; fgirard-STFC,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098109,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7816,127,0,315480,850,04,Treat/Exam,TherTrtmt,MM Int Med Admin/Overhead,,,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098110,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7817,68,1,315480,310,00,Office,Office,MM Int Med Admin/Overhead,,jdiponio-STFC,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098111,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7818,129,0,315480,850,04,Treat/Exam,TherTrtmt,MM Int Med Admin/Overhead,,,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098112,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7819,115,0,315480,315,09,Office Svc,DptLounge,MM Int Med Admin/Overhead,,,MM Acute Hemodialysis (315860) - 75%; MM Interventnl Nephrology Unit (315872) - 25%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098113,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7820,138,0,315480,850,04,Treat/Exam,TherTrtmt,MM Int Med Admin/Overhead,,,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098114,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7821,133,0,315480,850,04,Treat/Exam,TherTrtmt,MM Int Med Admin/Overhead,,,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098115,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7822,149,0,315480,850,04,Treat/Exam,TherTrtmt,MM Int Med Admin/Overhead,,,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098116,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7823,133,0,315480,855,03,Tr/ExamSvc,EqmtStrgRm,MM Int Med Admin/Overhead,,ashankar-STFC; dpacurar-STFC,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098117,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7824,125,6,315480,350,01,Conference,TrainingRm,MM Int Med Admin/Overhead,,,MM Acute Hemodialysis (315860) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098118,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7826,267,1,316023,810,06,PatienBdrm,InPatnICU,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098119,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7827,25,0,316023,855,03,Tr/ExamSvc,EqmtStrgRm,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098120,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7828,174,1,316023,810,06,PatienBdrm,InPatnICU,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098121,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7829,55,1,316023,310,16,Office,FlexOffice,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098122,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7829A,85,2,311679,890,02,StaffOnCal,HseOfcrOnC,MM CE COO Administration,,,MM CE COO Administration (311679) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098123,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7829T,36,1,311679,895,01,StfOnCallS,OnCllBthrm,MM CE COO Administration,,,MM CE COO Administration (311679) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098124,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7830,169,1,316023,810,06,PatienBdrm,InPatnICU,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098125,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7831,255,4,316023,830,00,Nurse Stat,Nurse Stat,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2122505,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7831A,51,0,316023,835,04,NurseStnSr,MedSupply,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098126,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7832,169,1,316023,810,06,PatienBdrm,InPatnICU,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098127,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7833,128,10,316023,830,02,Nurse Stat,StaffRm,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098128,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7834,164,1,316023,810,06,PatienBdrm,InPatnICU,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098129,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7836,168,1,316023,810,06,PatienBdrm,InPatnICU,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098130,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7838,163,1,316023,810,06,PatienBdrm,InPatnICU,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098131,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7840,170,1,316023,810,06,PatienBdrm,InPatnICU,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098132,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7842,166,1,316023,810,06,PatienBdrm,InPatnICU,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098133,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7844,274,1,316023,810,07,PatienBdrm,InPatnIso,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098134,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7844A,43,0,316023,815,02,PatBedSvc,AnteRm,MM  Nsg OH CNE,,,MM UH CVC 7D (316100) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098135,1000316,U HOSP,UNIVERSITY HOSPITAL,07,7846Z,1080,0,000500,020,01,Circulat'n,PubCorr,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098136,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8000A,381,0,000500,020,06,Circulat'n,LobbyVest,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098137,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8000X,290,0,000500,020,07,Circulat'n,Stair,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098138,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8000Z,730,0,000500,020,01,Circulat'n,PubCorr,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098139,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8001X,313,0,000500,020,04,Circulat'n,Elevator,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098140,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8003T,28,0,000500,040, ,PubRestRm, ,Institutional Org,,,,,Public Restroom(0040) - 100%,0,0,0,,
2098141,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8004X,219,0,000500,020,04,Circulat'n,Elevator,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098142,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8005,230,7,315480,890,01,StaffOnCal,On-CallRm,MM Int Med Admin/Overhead,,,MM Int Med Fac Hospitalists (315478) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098143,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8006T,48,0,000500,040, ,PubRestRm, ,Institutional Org,,,,,Public Restroom(0040) - 100%,0,0,0,,
2098144,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8007,145,5,315480,310,00,Office,Office,MM Int Med Admin/Overhead,,lidaryll-STFA; dwadley-STFA; eashe-STFA; skcynthi-STFA; hopel-STFA,MM Int Med Admin/Overhead (315480) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098145,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8008T,38,1,311679,895,01,StfOnCallS,OnCllBthrm,MM CE COO Administration,,,MM CE COO Administration (311679) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098146,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8008X,338,0,000500,020,04,Circulat'n,Elevator,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098147,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8009,106,2,311679,890,02,StaffOnCal,HseOfcrOnC,MM CE COO Administration,,,MM CE COO Administration (311679) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098148,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8010,138,6,316016,310,00,Office,Office,MM OH Care Mgt Admin,,hewett-STFA; sylviabr-STFA; sheilalm-STFA; kaaray-STFA,MM OH Care Mgt (314241) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2163396,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8010Z,329,0,000500,020,01,Circulat'n,PubCorr,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098149,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8011,141,0,312010,635,04,FoodFacSvc,FoodStPrep,MM Patient Food/Nutr Svcs,,,Patient Food Service AH (312120) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2171740,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8012,110,3,316016,310,00,Office,Office,MM OH Care Mgt Admin,,maji-STFA; sawurste-STFA; owendi-STFA,MM OH Care Mgt (314241) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098150,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8012X,328,0,000500,020,04,Circulat'n,Elevator,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098151,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8015V,79,0,000500,030,05,Mechanical,VertShaft,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2098152,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8015X,114,0,000500,020,04,Circulat'n,Elevator,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098153,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8016V,93,0,000500,030,05,Mechanical,VertShaft,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2098154,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8016X,110,0,000500,020,04,Circulat'n,Elevator,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098155,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8017V,97,0,000500,030,05,Mechanical,VertShaft,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2098156,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8018V,89,0,000500,030,05,Mechanical,VertShaft,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2098157,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8019V,73,0,000500,030,05,Mechanical,VertShaft,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2098158,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8020,93,0,316023,855,03,Tr/ExamSvc,EqmtStrgRm,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098159,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8020V,75,0,000500,030,05,Mechanical,VertShaft,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2098160,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8022V,112,0,000500,030,05,Mechanical,VertShaft,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2098161,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8023V,83,0,000500,030,05,Mechanical,VertShaft,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2098162,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8024V,12,0,000500,030,05,Mechanical,VertShaft,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2098163,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8029V,65,0,000500,030,05,Mechanical,VertShaft,Institutional Org,,,,,Mechanical Area(0030) - 100%,0,0,0,,
2098164,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8100X,151,0,000500,020,07,Circulat'n,Stair,Institutional Org,,,,,Circulation Area(0020) - 100%,0,0,0,,
2098165,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8101T,57,1,316023,315,06,Office Svc,AsgnToilet,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098166,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8102,234,0,316023,850,04,Treat/Exam,TherTrtmt,MM  Nsg OH CNE,,,MM Acute Care Team (315730) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098167,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8103,172,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098168,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8103T,41,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098169,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8104,166,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098170,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8104T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098171,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8105,292,2,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098172,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8105T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098173,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8107,296,2,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098174,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8107T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098175,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8109,167,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098176,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8109T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098177,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8110,141,1,316023,810,07,PatienBdrm,InPatnIso,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098178,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8110A,37,0,316023,815,02,PatBedSvc,AnteRm,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098179,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8110T,28,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098180,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8111,166,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098181,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8111T,41,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098182,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8112,167,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098183,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8112T,43,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098184,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8113,292,2,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098185,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8113T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098186,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8115,296,2,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098187,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8115T,43,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098188,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8117,167,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098189,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8117T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098190,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8118,173,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098191,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8118T,42,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098192,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8119,159,0,316023,315,09,Office Svc,DptLounge,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098193,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8119T,27,1,316023,315,06,Office Svc,AsgnToilet,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098194,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8120T,28,1,316023,315,06,Office Svc,AsgnToilet,MM  Nsg OH CNE,,,MM UH8A3 (316360) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098195,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8121T,48,1,316023,315,06,Office Svc,AsgnToilet,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098196,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8122,143,0,316023,315,09,Office Svc,DptLounge,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098197,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8122T,30,1,316023,315,06,Office Svc,AsgnToilet,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098198,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8123,172,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098199,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8123T,41,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098200,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8124,167,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098201,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8124T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098202,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8125,295,2,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098203,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8125T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098204,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8127,296,2,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098205,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8127T,43,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098206,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8129,167,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098207,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8129T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098208,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8130,141,1,316023,810,07,PatienBdrm,InPatnIso,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098209,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8130A,37,0,316023,815,02,PatBedSvc,AnteRm,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098210,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8130T,28,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098211,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8131,166,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098212,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8131T,41,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098213,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8132,167,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098214,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8132T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098215,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8133,296,2,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098216,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8133T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098217,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8135,293,2,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098218,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8135T,44,1,316023,820,02,PatientBth,InPatnBth,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
2098219,1000316,U HOSP,UNIVERSITY HOSPITAL,08,8137,166,1,316023,810,01,PatienBdrm,InPatnt,MM  Nsg OH CNE,,,MM UH CVC 8B2 (316005) - 100%,,Other Institutional Activities(1302) - 100%,0,0,0,,
